,id,dateCreated,likes,dislikes,rating,viewCount,deleted,channel
2033,AWqWK3AZCaY,2022-01-21T08:12:34.088275Z,2585,38,4.942051086542127,152277,False,KaraandNate
2034,vMCbElBiIuc,2022-01-24T13:53:44.090088Z,2202,18,4.967567567567568,111291,False,KaraandNate
2035,QIOzaexfCvw,2022-01-21T08:12:16.658366Z,1182,21,4.930174563591023,62782,False,KaraandNate
2036,uDKj05xXI-Q,2022-01-20T07:27:10.156036Z,2603,49,4.926093514328809,172883,False,KaraandNate
2037,Mf6SgHUCvg4,2022-01-21T08:12:12.582422Z,2550,75,4.885714285714286,173806,False,KaraandNate
2038,FERoH8PrSSw,2022-01-21T08:12:49.360413Z,1526,18,4.953367875647668,88912,False,KaraandNate
2039,tjE5RSMUWow,2022-01-23T14:04:51.452057Z,2784,62,4.912860154602951,169262,False,KaraandNate
2040,4-C_L3XpkPs,2022-01-21T08:12:12.291689Z,2558,31,4.952105059868675,133963,False,KaraandNate
2041,c6wkJa24JbM,2022-01-21T08:12:19.126193Z,2283,39,4.9328165374677,137838,False,KaraandNate
2042,mC8HUuTMies,2022-01-21T08:13:10.757294Z,2524,55,4.914695618456766,146147,False,KaraandNate
2043,GWx3zL1uOcg,2022-01-19T18:08:15.042532Z,3072,56,4.928388746803069,180526,False,KaraandNate
2044,Z6bTbdrF9hU,2022-01-21T08:12:47.04221Z,2148,19,4.964928472542685,122999,False,KaraandNate
2045,irhZBXxr6QA,2022-01-21T08:12:58.823192Z,2704,181,4.749046793760832,179890,False,KaraandNate
2046,AEWC5LGYp0Q,2022-01-21T08:12:46.203781Z,1974,12,4.97583081570997,87907,False,KaraandNate
2047,R1DiRTXY6oc,2022-01-21T08:13:10.712198Z,1943,26,4.947181310309802,102551,False,KaraandNate
2048,ZM6xCAnZAGk,2022-01-21T08:12:58.769459Z,2153,42,4.923462414578588,132537,False,KaraandNate
2049,9qyv9dNB7aI,2022-01-21T08:13:10.789541Z,2344,54,4.909924937447873,146042,False,KaraandNate
2050,aLLF6mV5w8c,2022-01-22T01:05:00.737375Z,2334,46,4.922689075630252,150263,False,KaraandNate
2051,eCZ2CyPhQSk,2022-01-21T08:12:56.182701Z,1763,15,4.966254218222722,93005,False,KaraandNate
2052,2ILah6Sm-Qw,2022-01-21T08:11:57.185606Z,3098,50,4.936467598475223,218781,False,KaraandNate
2053,5saALbbuc-0,2022-01-25T03:15:58.996902Z,2429,22,4.964096287229702,104828,False,KaraandNate
2054,IsHFdM8vsDQ,2022-01-23T14:05:14.822496Z,2019,18,4.964653902798233,110264,False,KaraandNate
2055,o_NpzbFS-hs,2022-01-28T10:05:19.82639Z,11024,311,4.890251433612704,837065,False,KaraandNate
2056,U-RWVtW5AK4,2022-01-21T08:11:43.568193Z,2616,11,4.983250856490293,123628,False,KaraandNate
2057,_tOMJwI2L7s,2022-03-04T07:27:47.474962Z,5878,210,4.862023653088042,489826,False,KaraandNate
2058,Uf1R58cRFDs,2022-01-25T23:33:23.629302Z,3304,27,4.967577304112879,175027,False,KaraandNate
2059,pw5bFKPMs0w,2022-01-20T06:10:18.117179Z,3473,33,4.962350256702795,178256,False,KaraandNate
2060,Tv6susqpaDI,2022-01-21T08:12:16.847368Z,2049,15,4.97093023255814,101265,False,KaraandNate
2061,sEnNyb_8WYQ,2022-01-21T08:12:16.095352Z,2264,24,4.958041958041958,118102,False,KaraandNate
2062,C8x4fbEzKDU,2022-01-21T08:12:33.669392Z,2428,19,4.968941561095218,103622,False,KaraandNate
2063,gIScScitm40,2022-01-21T08:12:49.46907Z,2485,55,4.913385826771654,167164,False,KaraandNate
2064,BrnUK43wMWc,2022-01-25T11:41:52.51118Z,2354,30,4.949664429530201,124033,False,KaraandNate
2065,uB9a0bVqz08,2022-01-25T08:49:30.28549Z,3464,26,4.9702005730659025,181373,False,KaraandNate
2066,EUABcT2VSxg,2022-01-21T05:09:39.174408Z,5708,93,4.93587312532322,336795,False,KaraandNate
2067,xCewdhxS_qM,2022-01-21T08:12:59.10237Z,3485,52,4.941193101498445,217229,False,KaraandNate
2068,UpVt2ErKLLY,2022-01-25T11:41:36.875896Z,2372,31,4.948397836038286,133085,False,KaraandNate
2069,_jdV4r1D3FQ,2022-01-25T11:41:42.841266Z,2153,20,4.963184537505753,104601,False,KaraandNate
2070,tzn7UUWReAU,2022-01-21T08:12:13.271448Z,2451,29,4.953225806451613,112082,False,KaraandNate
2071,sxGsY6GcNVo,2022-01-21T05:12:57.814854Z,6566,114,4.931736526946108,379961,False,KaraandNate
2072,0WTWncsuX_k,2022-01-25T11:41:43.043996Z,2398,35,4.942457870941225,138237,False,KaraandNate
2073,DruZjToZWlo,2022-01-21T08:12:44.987426Z,2220,13,4.976712942230184,92960,False,KaraandNate
2074,0UT6-eCUfis,2022-01-21T08:12:56.01284Z,1828,8,4.982570806100218,89550,False,KaraandNate
2075,y1Nps6kSAag,2022-01-21T08:12:56.334102Z,2738,52,4.925448028673835,165373,False,KaraandNate
2076,sDqIOR0YofY,2022-01-21T08:12:59.087928Z,1414,6,4.983098591549296,71473,False,KaraandNate
2077,vl9nMmT6xrI,2022-01-21T08:13:10.911127Z,2563,64,4.902550437761706,160496,False,KaraandNate
2078,GwJce-RDUGM,2022-02-04T19:40:16.058522Z,6716,564,4.69010989010989,542234,False,KaraandNate
2079,Sg4yfXHmA5w,2022-01-21T08:11:53.774152Z,3041,17,4.977763243950294,173652,False,KaraandNate
2080,C6k0xZ9c91Q,2022-01-21T08:09:41.89732Z,2767,48,4.931793960923623,174689,False,KaraandNate
2081,9olEhSb5yiM,2022-01-21T08:10:09.66313Z,1724,13,4.970063327576281,84298,False,KaraandNate
2082,AIhQ6QcMFak,2022-01-21T08:10:13.181513Z,2793,104,4.856403175698999,204293,False,KaraandNate
2083,FPwW-vjopyQ,2022-04-09T18:11:57.768151Z,2296,18,4.968885047536733,125253,False,KaraandNate
2084,2L-jAfSNWgs,2022-04-09T18:11:59.415394Z,2876,27,4.962797106441612,155959,False,KaraandNate
2085,ZLLR8nGl0s0,2022-01-25T08:48:19.575315Z,3303,191,4.7813394390383515,295350,False,KaraandNate
2086,ozS6nWIePos,2022-01-21T08:09:56.153571Z,1861,21,4.955366631243358,76202,False,KaraandNate
2087,5c696b-x5-c,2022-01-21T08:09:45.054022Z,2040,18,4.965014577259475,84532,False,KaraandNate
2088,s8Y9vDTr1N0,2022-01-21T08:10:48.243836Z,2112,24,4.955056179775281,103375,False,KaraandNate
2089,SzNZinVboH8,2022-01-21T08:10:37.088847Z,1803,24,4.947454844006568,73886,False,KaraandNate
2090,-s3CEnu9uzg,2022-01-21T08:10:25.947089Z,2222,28,4.950222222222222,84702,False,KaraandNate
2091,y-RrBdODvog,2022-01-21T08:10:14.409937Z,2127,32,4.940713293191292,82177,False,KaraandNate
2092,T2kA8ovFEC8,2022-01-21T08:10:26.074061Z,2441,51,4.918138041733547,105633,False,KaraandNate
2093,FZKctkYKSmw,2022-01-21T08:10:26.125848Z,2473,16,4.974286862193652,120545,False,KaraandNate
2094,HRjqKwpd5oc,2022-01-21T08:10:09.542208Z,2684,18,4.973353071798668,150741,False,KaraandNate
2095,6wSeaOqBgC8,2022-01-21T08:10:21.544866Z,3790,83,4.9142783372063,230925,False,KaraandNate
2096,1Do-3ryNo90,2022-01-21T08:10:46.531321Z,3033,20,4.9737962659679,128436,False,KaraandNate
2097,X9j1OIGLBT0,2022-01-21T08:10:26.085512Z,2192,20,4.963833634719711,95199,False,KaraandNate
2098,PMrk6uyyhS8,2022-01-21T08:10:46.623212Z,1869,20,4.957649550026469,78707,False,KaraandNate
2099,8-zXY7dXmQo,2022-01-21T08:10:27.458773Z,2341,28,4.952722667792317,107328,False,KaraandNate
2100,50mnE4YIbmo,2022-02-16T08:15:30.790566Z,8090,261,4.874985031732726,677429,False,KaraandNate
2101,rR0eGl6g0mc,2022-01-20T08:48:19.447412Z,6694,431,4.758035087719298,707468,False,KaraandNate
2102,mrhFh3ZuwSg,2022-01-21T08:09:49.93726Z,2740,211,4.713995255845476,283409,False,KaraandNate
2103,8s9fTzVFXdY,2022-01-19T22:40:53.458053Z,5247,231,4.831325301204819,373724,False,KaraandNate
2104,-Kjb3c-EteE,2022-01-21T08:10:48.04064Z,2822,44,4.938590369853454,147430,False,KaraandNate
2105,GHPaqLCO1go,2022-01-20T08:15:47.479282Z,5423,116,4.9162303664921465,310797,False,KaraandNate
2106,E5P4p6qqem4,2022-01-19T22:24:38.241253Z,6226,80,4.9492546780843645,402513,False,KaraandNate
2107,GmtM-okdj1U,2022-01-20T08:49:01.156826Z,4799,32,4.973504450424342,303520,False,KaraandNate
2108,dAg04qAxrCc,2022-01-20T05:08:43.007525Z,5145,33,4.974507531865585,354359,False,KaraandNate
2109,prorcCfaTPg,2022-02-11T05:32:17.279915Z,758,39,4.80426599749059,20197,False,KaraandNate
2110,vntXFxsDpfQ,2022-01-19T22:09:10.751347Z,10402,174,4.9341906202723145,750060,False,KaraandNate
2111,TxLBQQ-wicw,2022-01-19T21:53:14.926208Z,6318,46,4.971087366436204,427854,False,KaraandNate
2112,8kGmCyKed-0,2022-01-19T21:42:13.1004Z,7192,85,4.95327744949842,545280,False,KaraandNate
2113,zJg6qWNpGjw,2022-04-08T10:23:53.63773Z,12786,216,4.93354868481772,909436,False,KaraandNate
2114,_MrTmyEeAvk,2022-01-20T07:24:33.013694Z,6400,37,4.977007922945472,449770,False,KaraandNate
2115,wWpKT5AQkoU,2022-01-19T21:16:57.605947Z,7863,81,4.959214501510574,568661,False,KaraandNate
2116,ZzG4l-BABFY,2022-01-19T21:06:16.546552Z,8019,85,4.958045409674235,567952,False,KaraandNate
2117,x6QwoK90i-0,2022-01-19T20:47:53.316044Z,9379,116,4.9511321748288575,647288,False,KaraandNate
2118,PzgrvIk9OKI,2022-01-19T14:20:27.680532Z,9745,106,4.956958684397523,713681,False,KaraandNate
2119,exuQVu9msGM,2022-02-04T17:10:05.429568Z,13119,248,4.925787386848208,1054448,False,KaraandNate
2120,rW1wTBSKieU,2022-03-21T01:58:46.764939Z,28347,1311,4.823184301031762,2631527,False,KaraandNate
2121,i6NPX84Lnpo,2022-01-21T08:09:52.103322Z,2415,5,4.991735537190083,112094,False,KaraandNate
2122,lZ8YHlqHDhI,2022-02-05T06:02:18.633159Z,3191,60,4.926176561058136,247019,False,KaraandNate
2123,b58F9tmksCY,2022-01-21T08:10:09.213395Z,3162,93,4.885714285714286,229817,False,KaraandNate
2124,G2srd_tgbu4,2022-01-21T08:10:26.058422Z,3776,115,4.88177846312002,226956,False,KaraandNate
2125,Chb-4UOzo-c,2022-01-21T08:09:51.510286Z,2452,4,4.993485342019544,127941,False,KaraandNate
2126,XzYa4MMWXFM,2022-01-20T05:57:50.31074Z,2922,36,4.95131845841785,148944,False,KaraandNate
2127,USxAL_12NQA,2022-01-21T08:10:26.060413Z,2654,34,4.949404761904762,150583,False,KaraandNate
2128,vCCvNQL3nVs,2022-01-21T08:09:41.414504Z,2569,40,4.938673821387505,145807,False,KaraandNate
2129,5Ebo9gmBFSo,2022-01-19T12:33:20.093673Z,3661,23,4.975027144408252,173791,False,KaraandNate
2130,8GJ6o_Qa8uE,2022-01-21T08:13:37.050316Z,3032,20,4.973787680209699,170379,False,KaraandNate
2131,pGP6bVQ4X-w,2022-01-21T08:11:33.094375Z,2425,10,4.983572895277208,115658,False,KaraandNate
2132,V9EJLlcpyME,2022-01-21T08:13:32.338266Z,2834,27,4.962250961202376,161962,False,KaraandNate
2133,rEmMmgvqdtM,2022-02-15T07:35:56.052902Z,3333,42,4.950222222222222,205611,False,KaraandNate
2134,tL1Ct4R9uKA,2022-01-21T01:00:57.444519Z,7295,73,4.960369163952226,487416,False,KaraandNate
2135,LbVOnPbjgGc,2022-01-20T05:40:23.681349Z,3297,40,4.952052741983818,182057,False,KaraandNate
2136,jimx8EoQaEs,2022-01-20T05:29:07.429271Z,3961,43,4.957042957042957,239158,False,KaraandNate
2137,n_y__GK468o,2022-01-25T02:07:09.690754Z,5999,172,4.888510776211311,403710,False,KaraandNate
2138,97IdFfIqk24,2022-01-20T04:27:11.783018Z,3039,50,4.935254127549369,165618,False,KaraandNate
2139,GPXRaXs1_aQ,2022-01-20T03:12:10.754231Z,3482,35,4.9601933466022174,187928,False,KaraandNate
2140,qyfDhc2JWUU,2022-01-20T03:11:30.227428Z,3820,57,4.941191643022956,230958,False,KaraandNate
2141,YyhWFjPpPLY,2022-01-20T18:01:48.306933Z,3318,29,4.965342097400657,197090,False,KaraandNate
2142,5FJYnQUxSOk,2022-01-20T18:02:53.766939Z,3630,46,4.949945593035909,189897,False,KaraandNate
2143,MrEm2ZKk6Us,2022-01-20T17:59:12.062386Z,3724,65,4.931380311427818,220732,False,KaraandNate
2144,lB2vD8pLVTI,2022-01-20T03:12:05.720467Z,3644,37,4.959793534365661,204219,False,KaraandNate
2145,P8iHE8mSlSs,2022-01-25T10:20:53.249795Z,2873,37,4.949140893470791,184493,False,KaraandNate
2146,avk5UTNEjXE,2022-01-21T08:11:01.490543Z,3474,59,4.933201245400509,240792,False,KaraandNate
2147,R-_U-SYSyLU,2022-01-21T08:11:52.246817Z,3301,20,4.975910870219813,109456,False,KaraandNate
2148,KOTaolcK7pQ,2022-01-21T08:12:06.251128Z,2640,16,4.975903614457831,116505,False,KaraandNate
2149,xbnGpxr4UBo,2022-01-21T08:13:30.453293Z,2954,140,4.819004524886878,173324,False,KaraandNate
2150,zMRm5Hl2yqM,2022-01-21T08:12:11.151997Z,5201,62,4.952878586357591,352753,False,KaraandNate
2151,3N1ppVq_yNk,2022-01-23T17:16:37.320792Z,11022,456,4.841087297438579,1024167,False,KaraandNate
2152,0BXkmq0ck9o,2022-01-19T12:33:32.916465Z,5501,109,4.922281639928698,313963,False,KaraandNate
2153,fbJ3scD3Beo,2022-01-21T08:11:54.777441Z,3218,41,4.949677815280761,192160,False,KaraandNate
2154,vznyCiZOOu0,2022-01-21T08:11:11.745742Z,4625,284,4.768588307190874,345007,False,KaraandNate
2155,Rb2bZ25LAr0,2022-01-21T08:12:01.129774Z,4836,118,4.904723455793298,283142,False,KaraandNate
2156,GfKITS9rKZ4,2022-01-21T08:13:49.240903Z,3725,44,4.95330326346511,214329,False,KaraandNate
2157,IQSpasxbKQQ,2022-01-21T08:11:03.591454Z,3753,59,4.938090241343127,203915,False,KaraandNate
2158,6FCFidPeor8,2022-01-21T08:10:56.969174Z,4181,345,4.695095006628369,187394,False,KaraandNate
2159,9o-BSVYeHr8,2022-01-21T08:12:40.403579Z,2386,16,4.9733555370524565,90840,False,KaraandNate
2160,yXDxb1pQT-g,2022-01-21T08:12:02.345009Z,2403,71,4.885206143896524,144439,False,KaraandNate
2161,AqtGrmhio88,2022-01-21T08:12:40.611314Z,3330,27,4.967828418230563,144833,False,KaraandNate
2162,Uq0B6geq4WI,2022-01-20T18:10:22.521372Z,2830,15,4.978910369068541,129423,False,KaraandNate
2163,LVWzqGQv2fM,2022-01-20T18:01:03.949023Z,3870,78,4.920972644376899,202946,False,KaraandNate
2164,gD8yv3Oa-FA,2022-01-20T17:59:12.17624Z,3430,88,4.899943149516771,156954,False,KaraandNate
2165,YVyfuiNlDN0,2022-01-20T18:07:40.314117Z,3315,65,4.923076923076923,170920,False,KaraandNate
2166,4usR-rvNkGE,2022-01-20T17:59:07.43407Z,3288,23,4.972213832678949,146903,False,KaraandNate
2167,yjGa9v4zgdg,2022-01-20T18:07:34.56236Z,3783,30,4.96852871754524,181331,False,KaraandNate
2168,gWKk7Id6pPA,2022-01-21T08:12:48.998265Z,3342,29,4.965588846039751,158794,False,KaraandNate
2169,57UVys81NnQ,2022-01-21T08:36:32.928719Z,3316,35,4.958221426439868,166313,False,KaraandNate
2170,8c-AO7jonhw,2022-01-21T08:12:49.2646Z,4551,57,4.950520833333333,215621,False,KaraandNate
2171,X5YS_F0tfr4,2022-01-21T08:12:07.286581Z,8596,21,4.9902518277822905,215884,False,KaraandNate
2172,o9699kk4j5o,2022-01-21T08:19:14.25158Z,12129,64,4.979004346756335,247672,False,KaraandNate
2173,0hy_j2mu5H0,2022-01-25T08:29:53.459342Z,3409,42,4.95131845841785,195051,False,KaraandNate
2174,kIuZc5iG4Dw,2022-01-25T08:21:26.967359Z,2615,16,4.975674648422653,127668,False,KaraandNate
2175,Qz1quc1BcqE,2022-01-25T08:10:31.356112Z,5711,187,4.873177348253646,452216,False,KaraandNate
2176,UqvnLEEunUM,2022-01-25T08:00:17.625443Z,3542,32,4.964185786233911,217458,False,KaraandNate
2177,ShQfM6EuNxs,2022-01-25T07:39:06.898937Z,3497,39,4.955882352941177,218309,False,KaraandNate
2178,qkXuHCPqLe8,2022-01-25T07:32:29.972429Z,2866,27,4.962668510197028,162433,False,KaraandNate
2179,6vjdcmUsw5k,2022-01-23T17:23:53.083496Z,4949,57,4.954454654414702,238428,False,KaraandNate
2180,iu8n1MvKfKo,2022-01-25T06:05:47.423127Z,3136,54,4.932288401253919,163304,False,KaraandNate
2181,hmTFGXFVn94,2022-01-25T06:03:21.927222Z,2437,22,4.964213094753965,129175,False,KaraandNate
2182,jDf3juNmOFw,2022-01-25T05:53:44.604227Z,3276,15,4.981768459434822,155169,False,KaraandNate
2183,XmDxIVntEes,2022-01-25T05:43:29.118457Z,3171,28,4.964989059080962,186884,False,KaraandNate
2184,Q6QH3e8IFgQ,2022-01-23T17:16:44.808094Z,14834,360,4.905225747005397,1032650,False,KaraandNate
2185,YDO9EXyFarc,2022-04-07T06:51:20.330458Z,3594,48,4.947281713344316,212790,False,KaraandNate
2186,U7kv7iK5rfU,2022-01-21T08:11:49.071058Z,4519,71,4.938126361655773,263034,False,KaraandNate
2187,nvYXersXSdw,2022-01-24T20:21:58.086804Z,6358,506,4.705128205128205,582254,False,KaraandNate
2188,Ue2EZZpN0XM,2022-01-21T08:13:45.199015Z,5384,643,4.57325369172059,393439,False,KaraandNate
2189,QuwS_zfKIqY,2022-01-21T08:12:40.770078Z,3088,38,4.951375559820858,156629,False,KaraandNate
2190,XgiWyIgJgRI,2022-01-21T08:11:03.867144Z,3316,51,4.939411939411939,191638,False,KaraandNate
2191,pf32fXu8v3Y,2022-01-20T20:37:40.114708Z,2944,29,4.960982172889337,156606,False,KaraandNate
2192,aslZsPrp8CU,2022-01-20T20:46:24.024107Z,3189,68,4.91648756524409,195842,False,KaraandNate
2193,gRcUfluq52Q,2022-01-20T20:40:11.035875Z,5175,231,4.829078801331853,476730,False,KaraandNate
2194,h-YEmH-8wfw,2022-01-20T20:40:51.727751Z,4792,97,4.9206381673143795,251915,False,KaraandNate
2195,k0pRIpZjZhs,2022-01-20T20:39:48.149527Z,4390,43,4.9612000902323485,212985,False,KaraandNate
2196,RBkYtFWRj60,2022-01-20T20:39:53.946732Z,3263,51,4.938442969221485,170726,False,KaraandNate
2197,FFT98xn1QP4,2022-01-21T08:11:50.679424Z,4667,199,4.836415947390053,305478,False,KaraandNate
2198,BBZu1ZSQG60,2022-01-20T03:11:36.811238Z,4126,55,4.947381009327912,201163,False,KaraandNate
2199,ahOXX5UDxCw,2022-01-21T08:12:01.292132Z,4506,47,4.958708543817264,233509,False,KaraandNate
2200,Lk99u5HJ3os,2022-01-21T08:12:10.984138Z,3875,49,4.950050968399593,199195,False,KaraandNate
2201,pCg-0kgiilQ,2022-01-21T08:11:52.456426Z,4851,122,4.901870098532073,329158,False,KaraandNate
2202,U8Tm4NVHYNM,2022-01-21T08:11:49.107701Z,3900,26,4.973509933774834,183289,False,KaraandNate
2203,KHN2fMJxm34,2022-01-21T08:12:08.579372Z,3660,43,4.953551174723198,198289,False,KaraandNate
2204,y7uZf14GGZw,2022-01-21T08:12:40.629819Z,4463,91,4.920070267896355,271330,False,KaraandNate
2205,c3riSVdLZZQ,2022-01-21T08:11:31.638364Z,5456,168,4.8805120910384066,351600,False,KaraandNate
2206,ZCl6tKWzQeU,2022-01-21T08:11:50.55142Z,3959,48,4.9520838532568,225965,False,KaraandNate
2207,BN9lxA-MBpc,2022-02-20T23:46:38.911391Z,4124,41,4.96062424969988,205657,False,KaraandNate
2208,x-3Ba6eoQGA,2022-02-18T16:58:27.598102Z,4595,55,4.952688172043011,265537,False,KaraandNate
2209,16wg_rjo0pQ,2022-01-21T08:11:52.268986Z,5861,167,4.889183808891838,430797,False,KaraandNate
2210,7piPDEpe9IE,2022-01-19T12:33:11.921269Z,6072,230,4.854014598540146,466690,False,KaraandNate
2211,XhaCfeBYHwY,2022-01-21T08:11:51.145776Z,4084,63,4.939233180612491,221425,False,KaraandNate
2212,wld6lP-Kw80,2022-01-21T08:10:56.372901Z,3662,65,4.930238797960826,180671,False,KaraandNate
2213,6niMr21ypDw,2022-01-21T08:12:08.978041Z,3872,44,4.955056179775281,182451,False,KaraandNate
2214,3xqF3j8eDrI,2022-01-21T08:12:06.11005Z,5466,449,4.6963651732882505,264585,False,KaraandNate
2215,B_Eb2z2ASDk,2022-01-21T08:16:23.598874Z,4994,67,4.947046038332346,235754,False,KaraandNate
2216,xBzJBJx6srY,2022-01-21T01:31:21.0718Z,6495,71,4.95674687785562,248048,False,KaraandNate
2217,v5ApTedSi_A,2022-01-21T01:26:36.495369Z,4596,60,4.948453608247423,257923,False,KaraandNate
2218,rI-kTy_oxMA,2022-01-20T00:48:14.793156Z,5050,61,4.952259831735472,285762,False,KaraandNate
2219,9uSzkq4LyCE,2022-02-15T07:34:57.833415Z,6190,197,4.876624393298888,399984,False,KaraandNate
2220,kSyGKs6e6Hc,2022-01-24T18:10:19.464468Z,7868,242,4.880641183723798,557771,False,KaraandNate
2221,meJM0i06Cd8,2022-01-25T11:49:00.319403Z,5558,91,4.935563816604708,325512,False,KaraandNate
2222,a1WyIzTy700,2022-01-22T09:57:57.058679Z,15172,2094,4.514884744584733,1267278,False,KaraandNate
2223,Y5FydPsa_FI,2022-01-24T03:27:17.286054Z,4568,43,4.962697896334851,248511,False,KaraandNate
2224,ZyUiMqrTxFo,2022-01-31T00:12:46.831854Z,5284,39,4.970693218110088,282884,False,KaraandNate
2225,Xz0pM56ndhA,2022-01-28T16:58:10.73355Z,6391,393,4.7682783018867925,530414,False,KaraandNate
2226,u3i0oXj6vU0,2022-01-25T15:15:28.141263Z,7387,97,4.948156066274719,434875,False,KaraandNate
2227,PMEZGx985Z8,2022-01-26T22:32:54.115062Z,8345,77,4.96342911422465,511883,False,KaraandNate
2228,l3M5l0_dLFg,2022-03-20T09:18:37.062025Z,15863,223,4.944548054208629,1237341,False,KaraandNate
2229,EEO2_Z9WuM0,2022-01-27T19:36:58.975477Z,5947,60,4.960046612285667,225750,False,KaraandNate
2230,_coxsEMfPpE,2023-06-26T15:42:36.043283Z,24440,131,4.978674046640348,330062,False,CinemaTherapyShow
2231,jrN8QTRpoww,2023-06-26T15:26:21.515788Z,12858,102,4.968518518518518,200711,False,CinemaTherapyShow
2232,0ZnzWmsdavw,2023-06-26T14:45:14.950047Z,21358,150,4.972103403384787,312873,False,CinemaTherapyShow
2233,b9uCLpvZNi4,2023-06-26T14:40:13.225802Z,16998,225,4.947744295418916,332129,False,CinemaTherapyShow
2234,u1tKXlAfALE,2023-06-26T14:44:20.783926Z,23821,123,4.97945205479452,243408,False,CinemaTherapyShow
2235,UHjzhH-9wUg,2023-06-26T14:55:22.80756Z,12888,64,4.98023471278567,167037,False,CinemaTherapyShow
2236,ssJmeqgQuVQ,2023-06-26T15:16:07.882207Z,30975,264,4.9661961010275615,434215,False,CinemaTherapyShow
2237,jWxhJTszc8Q,2023-06-26T13:14:49.79167Z,19458,1926,4.63973063973064,264618,False,CinemaTherapyShow
2238,T7pfcKfQkA8,2023-06-26T14:02:27.318759Z,57568,427,4.970549185274592,1297887,False,CinemaTherapyShow
2239,n0N43Xv-ceo,2023-06-26T11:18:31.3828Z,13711,143,4.9587122852605745,212544,False,CinemaTherapyShow
2240,iUN6d7ur5Dg,2023-06-26T15:23:17.519196Z,44494,640,4.943280010634998,744217,False,CinemaTherapyShow
2241,SNeKnW3wJkc,2023-06-26T11:13:09.22159Z,18349,192,4.958578285960844,274663,False,CinemaTherapyShow
2242,1x3iFyL2hf8,2023-06-26T15:30:42.951403Z,23975,228,4.9623187208197335,299547,False,CinemaTherapyShow
2243,PFTA--60GyQ,2023-06-26T15:12:38.922024Z,30517,114,4.985113120694721,430218,False,CinemaTherapyShow
2244,rGFmEJcTwwQ,2023-06-26T15:37:40.251717Z,40002,320,4.968255542879818,546290,False,CinemaTherapyShow
2245,W9ELXG4yl2U,2023-06-26T04:33:49.23167Z,8993,62,4.97261181667587,137977,False,CinemaTherapyShow
2246,OvUWhcODLUE,2023-06-26T14:08:33.94495Z,41815,547,4.948349936263632,741819,False,CinemaTherapyShow
2247,gk9CrDoQHVU,2023-06-26T12:17:21.012183Z,27931,91,4.987010206266505,409973,False,CinemaTherapyShow
2248,8lsUc8fe_c8,2023-06-22T01:04:22.886377Z,4361,43,4.96094459582198,67686,False,CinemaTherapyShow
2249,d7-Xy5oioIo,2023-06-25T16:48:15.826258Z,25688,304,4.953216374269005,346146,False,CinemaTherapyShow
2250,Fq66sRWyJS8,2023-06-26T15:15:44.320487Z,27994,86,4.9877492877492875,415229,False,CinemaTherapyShow
2251,7d2bNyyFRD0,2023-06-26T15:41:30.925195Z,57649,533,4.963356364511361,838701,False,CinemaTherapyShow
2252,IyrgaVs3gzU,2023-06-26T10:48:08.178176Z,53857,273,4.979826343986699,726834,False,CinemaTherapyShow
2253,6oxAVAyBwV0,2023-06-25T23:01:00.942305Z,26464,308,4.953981772000597,389908,False,CinemaTherapyShow
2254,b0SnFavJ-RM,2023-06-25T23:01:01.839284Z,27511,192,4.9722773706818755,464999,False,CinemaTherapyShow
2255,BwgGT84lt9A,2023-06-26T10:57:56.866636Z,33036,277,4.9667397112238465,482626,False,CinemaTherapyShow
2256,1ELLhETCcGU,2023-06-26T14:15:16.690626Z,37222,373,4.960313871525469,664528,False,CinemaTherapyShow
2257,C2b-2p64U1A,2023-06-25T23:07:01.892295Z,19379,64,4.986833307617137,258456,False,CinemaTherapyShow
2258,8grOLhDoMxk,2023-06-25T22:59:11.97759Z,27589,344,4.950739268965023,412088,False,CinemaTherapyShow
2259,mOb0tugayyg,2023-06-26T15:41:52.014495Z,57296,595,4.958888255514674,800063,False,CinemaTherapyShow
2260,kR6H4eGHZJM,2023-06-26T15:23:35.424256Z,26395,399,4.940434425617676,482135,False,CinemaTherapyShow
2261,70wJnSf8NaA,2023-06-25T23:23:29.84383Z,20221,495,4.904421703031473,359469,False,CinemaTherapyShow
2262,bwL39hhoIF4,2023-06-26T11:44:00.050508Z,36163,894,4.903500013492727,498983,False,CinemaTherapyShow
2263,9VNFiQIxWP4,2023-06-24T12:44:20.463185Z,21398,56,4.9895590565861845,305768,False,CinemaTherapyShow
2264,T-3rmYFQUmQ,2023-06-26T12:03:29.054803Z,60818,304,4.980105363044403,956595,False,CinemaTherapyShow
2265,PqT69gskll0,2023-06-26T14:45:04.053381Z,55127,360,4.974047975201398,679194,False,CinemaTherapyShow
2266,X7HDArY_s1w,2023-06-26T04:36:56.459153Z,41631,242,4.976882477969097,586060,False,CinemaTherapyShow
2267,n5Et9MA8gC8,2023-06-26T15:36:46.883522Z,56629,489,4.965755103470009,830903,False,CinemaTherapyShow
2268,IealOXO58l8,2023-06-26T00:40:42.646Z,38400,1990,4.802921515226541,597232,False,CinemaTherapyShow
2269,JzW3tQFV5M0,2023-06-26T15:25:27.359035Z,56735,846,4.941230614265122,1174335,False,CinemaTherapyShow
2270,-9xLCHPfC7U,2023-06-25T08:57:36.213695Z,38434,371,4.961757505476099,635382,False,CinemaTherapyShow
